id,status_group
14272,functional
14273,functional needs repair
14274,non functional
14275,functional
14276,functional
14277,functional
14278,functional
14279,functional
14280,functional
14281,non functional
14282,functional
14283,functional
14284,functional
14285,non functional
14286,functional
14287,functional
14288,functional needs repair
14289,functional needs repair
14290,functional
14291,functional needs repair
14292,functional
14293,functional
14294,functional needs repair
14295,non functional
14296,functional
14297,non functional
14298,functional
14299,functional
14300,non functional
14301,functional needs repair
14302,functional
14303,non functional
14304,non functional
14305,non functional
14306,functional needs repair
14307,non functional
14308,non functional
14309,non functional
14310,functional needs repair
14311,functional
14312,functional needs repair
14313,functional
14314,non functional
14315,functional needs repair
14316,functional
14317,functional
14318,functional
14319,functional
14320,functional
14321,non functional
14322,functional
14323,non functional
14324,non functional
14325,non functional
14326,functional
14327,functional
14328,functional
14329,functional
14330,non functional
14331,functional needs repair
14332,functional
14333,functional needs repair
14334,functional needs repair
14335,functional
14336,non functional
14337,non functional
14338,non functional
14339,non functional
14340,non functional
14341,functional
14342,functional needs repair
14343,non functional
14344,functional
14345,non functional
14346,non functional
14347,functional
14348,functional needs repair
14349,functional
14350,non functional
14351,functional needs repair
14352,non functional
14353,functional
14354,functional
14355,functional
14356,non functional
14357,functional
14358,functional
14359,functional
14360,non functional
14361,non functional
14362,non functional
14363,non functional
14364,functional
14365,functional
14366,non functional
14367,functional needs repair
14368,functional
14369,non functional
14370,functional
14371,non functional
14372,non functional
14373,non functional
14374,non functional
14375,functional
14376,functional
14377,functional
14378,non functional
14379,functional needs repair
14380,non functional
14381,functional
14382,non functional
14383,functional
14384,non functional
14385,non functional
14386,functional
14387,non functional
14388,functional needs repair
14389,non functional
14390,non functional
14391,non functional
14392,non functional
14393,functional
14394,functional
14395,functional needs repair
14396,functional
14397,functional needs repair
14398,non functional
14399,functional
14400,functional needs repair
14401,non functional
14402,non functional
14403,functional
14404,functional
14405,non functional
14406,non functional
14407,functional
14408,functional
14409,functional needs repair
14410,functional
14411,non functional
14412,non functional
14413,functional needs repair
14414,non functional
14415,non functional
14416,functional
14417,non functional
14418,functional needs repair
14419,functional
14420,functional
14421,non functional
14422,non functional
14423,functional
14424,functional
14425,functional
14426,non functional
14427,functional
14428,functional
14429,functional
14430,non functional
14431,functional
14432,functional
14433,non functional
14434,functional
14435,functional
14436,functional
14437,non functional
14438,non functional
14439,functional
14440,functional
14441,functional needs repair
14442,functional
14443,non functional
14444,functional
14445,functional
14446,non functional
14447,functional
14448,non functional
14449,non functional
14450,functional
14451,functional
14452,functional
14453,functional
14454,non functional
14455,non functional
14456,non functional
14457,functional
14458,functional
14459,non functional
14460,non functional
14461,non functional
14462,non functional
14463,functional needs repair
14464,non functional
14465,functional needs repair
14466,functional needs repair
14467,functional
14468,functional
14469,functional
14470,functional
14471,functional
14472,non functional
